giver,dato,kategori,maal,verdi_eur,verdi_eur_mrd
Australia,2022-03-01,Humanitarian,Allocation,23417159.978473667,0.023417159978473667
Australia,2022-03-20,Humanitarian,Allocation,21811411.865664043,0.021811411865664043
Australia,2022-03-20,Humanitarian,Allocation,8028740.564048114,0.008028740564048115
Australia,2022-03-20,Humanitarian,Allocation,6690617.136706762,0.006690617136706762
Australia,2022-03-20,Humanitarian,Allocation,5352493.70936541,0.00535249370936541
Australia,2022-07-01,Humanitarian,Allocation,538485.7012814678,0.0005384857012814678
Australia,2022-10-25,Humanitarian,Allocation,17448945.677462243,0.017448945677462243
Australia,2023-06-26,Humanitarian,Allocation,6189215.573191693,0.006189215573191693
Australia,2024-05-31,Humanitarian,Allocation,6128492.1959223235,0.006128492195922324
Australia,2024-05-31,Humanitarian,Allocation,612849.2195922324,0.0006128492195922324
Australia,2024-05-31,Humanitarian,Allocation,12256984.391844647,0.012256984391844647
Australia,2024-07-21,Humanitarian,Allocation,615106.4802804886,0.0006151064802804886
Australia,2024-12-18,Humanitarian,Allocation,39930665.84385295,0.03993066584385295
Australia,2024-12-18,Humanitarian,Allocation,6050100.885432266,0.006050100885432266
Australia,2024-12-18,Humanitarian,Allocation,48400.80708345812,4.840080708345812e-05
Australia,2026-01-23,Humanitarian,Allocation,5778947.020815217,0.005778947020815217
Australia,2022-02-28,Military,Allocation,2645059.4697537445,0.0026450594697537445
Australia,2022-03-01,Military,Allocation,46834319.956947334,0.04683431995694733
Australia,2022-03-20,Military,Allocation,14050295.9870842,0.0140502959870842
Australia,2022-03-31,Military,Allocation,16726542.841766905,0.016726542841766907
Australia,2022-03-31,Military,Allocation,0.0,0.0
Australia,2022-03-31,Military,Allocation,0.0,0.0
Australia,2022-03-31,Military,Allocation,0.0,0.0
Australia,2022-03-31,Military,Allocation,0.0,0.0
Australia,2022-04-08,Military,Allocation,33416605.64816011,0.03341660564816011
Australia,2022-04-08,Military,Allocation,18072245.911760062,0.01807224591176006
Australia,2022-04-08,Military,Allocation,0.0,0.0
Australia,2022-04-27,Military,Allocation,18208640.220528062,0.018208640220528063
Australia,2022-04-27,Military,Allocation,0.0,0.0
Australia,2022-05-19,Military,Allocation,40612799.185197756,0.04061279918519776
Australia,2022-05-19,Military,Allocation,0.0,0.0
Australia,2022-07-04,Military,Allocation,53512016.56484587,0.05351201656484587
Australia,2022-07-04,Military,Allocation,0.0,0.0
Australia,2022-07-04,Military,Allocation,0.0,0.0
Australia,2022-07-04,Military,Allocation,0.0,0.0
Australia,2022-07-04,Military,Allocation,5856032.0014359625,0.005856032001435962
Australia,2022-07-04,Military,Allocation,13462142.532036696,0.013462142532036696
Australia,2022-10-27,Military,Allocation,50378261.01706415,0.05037826101706415
Australia,2023-02-24,Military,Allocation,21271384.186981905,0.021271384186981906
Australia,2023-06-26,Military,Allocation,61892155.731916934,0.061892155731916934
Australia,2023-06-26,Military,Allocation,0.0,0.0
Australia,2023-06-26,Military,Allocation,0.0,0.0
Australia,2023-06-26,Military,Allocation,0.0,0.0
Australia,2023-06-26,Military,Allocation,0.0,0.0
Australia,2023-07-12,Military,Allocation,44763393.491544686,0.044763393491544685
Australia,2023-10-24,Military,Allocation,12021529.46640802,0.01202152946640802
Australia,2023-10-24,Military,Allocation,0.0,0.0
Australia,2023-10-24,Military,Allocation,0.0,0.0
Australia,2023-10-24,Military,Allocation,0.0,0.0
Australia,2024-02-15,Military,Allocation,30241848.3817731,0.0302418483817731
Australia,2024-04-27,Military,Allocation,18215568.238988258,0.018215568238988258
Australia,2024-04-27,Military,Allocation,9107784.119494129,0.009107784119494129
Australia,2024-04-27,Military,Allocation,0.0,0.0
Australia,2024-04-27,Military,Allocation,0.0,0.0
Australia,2024-04-27,Military,Allocation,0.0,0.0
Australia,2024-04-27,Military,Allocation,0.0,0.0
Australia,2024-04-27,Military,Allocation,30359280.398313764,0.030359280398313763
Australia,2024-04-27,Military,Allocation,3035928.0398313766,0.0030359280398313767
Australia,2024-07-11,Military,Allocation,153776620.07012215,0.15377662007012216
Australia,2024-07-11,Military,Allocation,0.0,0.0
Australia,2024-07-11,Military,Allocation,0.0,0.0
Australia,2024-07-11,Military,Allocation,0.0,0.0
Australia,2024-07-11,Military,Allocation,0.0,0.0
Australia,2024-07-11,Military,Allocation,0.0,0.0
Australia,2024-07-11,Military,Allocation,0.0,0.0
Australia,2024-07-11,Military,Allocation,0.0,0.0
Australia,2024-10-17,Military,Allocation,150773264.83651733,0.15077326483651735
Australia,2024-11-05,Military,Allocation,8606632.962233275,0.008606632962233275
Australia,2025-03-25,Military,Commitment,0.0,0.0
Australia,2025-12-04,Military,Allocation,4820337.774705244,0.0048203377747052445
Australia,2025-12-04,Military,Allocation,23534590.311796192,0.02353459031179619
Australia,2025-12-04,Military,Allocation,24385238.154391233,0.024385238154391232
Australia,2025-12-04,Military,Allocation,0.0,0.0
Australia,2025-12-04,Military,Allocation,0.0,0.0
Australia,2025-12-04,Military,Allocation,1134197.1234600574,0.0011341971234600575
Australia,2025-03-25,Military,Commitment,0.0,0.0
Austria,2022-02-25,Humanitarian,Allocation,1041781.8828855833,0.0010417818828855833
Austria,2022-02-25,Humanitarian,Allocation,0.0,0.0
Austria,2022-02-25,Humanitarian,Allocation,0.0,0.0
Austria,2022-02-25,Humanitarian,Allocation,0.0,0.0
Austria,2022-02-25,Humanitarian,Allocation,0.0,0.0
Austria,2022-02-25,Humanitarian,Allocation,0.0,0.0
Austria,2022-02-25,Humanitarian,Allocation,0.0,0.0
Austria,2022-02-25,Humanitarian,Allocation,0.0,0.0
Austria,2022-05-04,Humanitarian,Commitment,0.0,0.0
Austria,2022-06-03,Humanitarian,Allocation,10817903.35903084,0.010817903359030842
Austria,2022-09-04,Humanitarian,Commitment,0.0,0.0
Austria,2022-09-04,Humanitarian,Allocation,200000000.0,0.2
Austria,2022-09-04,Humanitarian,Allocation,350000000.0,0.35
Austria,2022-09-04,Humanitarian,Allocation,75000000.0,0.075
Austria,2022-09-11,Humanitarian,Allocation,1835159.2368381193,0.0018351592368381193
Austria,2022-09-11,Humanitarian,Allocation,0.0,0.0
Austria,2022-09-11,Humanitarian,Allocation,0.0,0.0
Austria,2022-11-01,Humanitarian,Allocation,5005199.0,0.005005199
Austria,2022-11-01,Humanitarian,Allocation,5000000.0,0.005
Austria,2022-11-01,Humanitarian,Allocation,5315513.215819774,0.005315513215819774
Austria,2022-11-01,Humanitarian,Allocation,0.0,0.0
Austria,2022-12-09,Humanitarian,Allocation,0.0,0.0
Austria,2022-12-16,Humanitarian,Allocation,5000000.0,0.005
Austria,2023-01-31,Humanitarian,Allocation,5000000.0,0.005
Austria,2023-02-24,Humanitarian,Allocation,3147960.0,0.00314796
Austria,2023-03-20,Humanitarian,Allocation,18000000.0,0.018
Austria,2023-04-19,Humanitarian,Allocation,1157943.2577411497,0.0011579432577411496
Austria,2023-05-27,Humanitarian,Allocation,2000000.0,0.002
Austria,2023-06-07,Humanitarian,Allocation,1000000.0,0.001
Austria,2023-09-25,Humanitarian,Allocation,1000000.0,0.001
Austria,2024-05-16,Humanitarian,Allocation,5000000.0,0.005
Austria,2024-06-15,Humanitarian,Allocation,6000000.0,0.006
Austria,2024-06-15,Humanitarian,Allocation,2000000.0,0.002
Austria,2024-06-15,Humanitarian,Allocation,2000000.0,0.002
Austria,2024-07-12,Humanitarian,Allocation,737729.237332307,0.000737729237332307
Austria,2024-11-20,Humanitarian,Allocation,8000000.0,0.008
Austria,2024-12-13,Humanitarian,Allocation,170000.0,0.00017
Austria,2024-12-13,Humanitarian,Allocation,9000000.0,0.009
Austria,2024-12-13,Humanitarian,Allocation,1000000.0,0.001
Austria,2024-12-13,Humanitarian,Allocation,1000000.0,0.001
Austria,2025-05-13,Humanitarian,Commitment,0.0,0.0
Austria,2025-06-26,Humanitarian,Allocation,0.0,0.0
Austria,2025-08-20,Humanitarian,Allocation,2000000.0,0.002
Austria,2025-10-22,Humanitarian,Allocation,5000000.0,0.005
Austria,2025-10-22,Humanitarian,Allocation,0.0,0.0
Austria,2025-10-22,Humanitarian,Allocation,0.0,0.0
Austria,2025-12-01,Humanitarian,Allocation,1045000.0,0.001045
Austria,2025-12-15,Humanitarian,Allocation,1000000.0,0.001
Austria,2025-05-13,Humanitarian,Commitment,0.0,0.0
Austria,2026-01-01,Humanitarian,Allocation,2000000.0,0.002
Austria,2026-01-22,Humanitarian,Allocation,1000000.0,0.001
Austria,2026-01-22,Humanitarian,Allocation,3000000.0,0.003
Austria,2026-02-20,Humanitarian,Allocation,14100000.0,0.0141
Austria,2026-02-20,Humanitarian,Allocation,3500000.0,0.0035
Austria,2022-03-13,Military,Allocation,3255638.6286873217,0.0032556386286873218
Austria,2022-03-13,Military,Allocation,0.0,0.0
Austria,2022-03-13,Military,Allocation,0.0,0.0
Austria,2022-03-13,Military,Allocation,0.0,0.0
Austria,2022-03-07,Financial,Allocation,10000000.0,0.01
Austria,2022-12-05,Financial,Allocation,20000000.0,0.02
Austria,2022-11-09,Financial,Allocation,10000000.0,0.01
Austria,2023-07-11,Financial,Allocation,15000000.0,0.015
Austria,2023-10-12,Financial,Allocation,30000000.0,0.03
Austria,2023-10-12,Financial,Allocation,10000000.0,0.01
Austria,2024-12-03,Financial,Allocation,10000000.0,0.01
Austria,2025-11-30,Financial,Allocation,14705627.930312624,0.014705627930312624
Belgium,2022-03-01,Humanitarian,Allocation,3400000.0,0.0034
Belgium,2022-03-01,Humanitarian,Allocation,0.0,0.0
Belgium,2022-03-01,Humanitarian,Allocation,0.0,0.0
Belgium,2022-03-02,Humanitarian,Allocation,230000.0,0.00023
Belgium,2022-04-09,Humanitarian,Commitment,0.0,0.0
Belgium,2022-07-15,Humanitarian,Allocation,800000.0,0.0008
Belgium,2023-01-19,Humanitarian,Allocation,600000.0,0.0006
Belgium,2023-05-12,Humanitarian,Allocation,14000000.0,0.014
Belgium,2023-05-12,Humanitarian,Allocation,7000000.0,0.007
Belgium,2023-05-12,Humanitarian,Allocation,3000000.0,0.003
Belgium,2023-06-09,Humanitarian,Allocation,1850000.0,0.00185
Belgium,2023-06-09,Humanitarian,Allocation,1600000.0,0.0016
Belgium,2023-06-16,Humanitarian,Allocation,600000.0,0.0006
Belgium,2023-06-16,Humanitarian,Allocation,1000000.0,0.001
Belgium,2023-06-27,Humanitarian,Allocation,11260000.0,0.01126
Belgium,2023-11-27,Humanitarian,Allocation,2500000.0,0.0025
Belgium,2023-12-19,Humanitarian,Allocation,2000000.0,0.002
Belgium,2023-12-15,Humanitarian,Commitment,0.0,0.0
Belgium,2024-03-29,Humanitarian,Allocation,7000000.0,0.007
Belgium,2024-03-30,Humanitarian,Allocation,8000000.0,0.008
Belgium,2024-04-26,Humanitarian,Allocation,9000000.0,0.009
Belgium,2024-05-17,Humanitarian,Allocation,6000000.0,0.006
Belgium,2024-05-17,Humanitarian,Allocation,2000000.0,0.002
Belgium,2024-07-11,Humanitarian,Allocation,1000000.0,0.001
Belgium,2024-07-17,Humanitarian,Allocation,41590000.0,0.04159
Belgium,2024-07-17,Humanitarian,Allocation,0.0,0.0
Belgium,2024-07-31,Humanitarian,Allocation,9000000.0,0.009
Belgium,2024-12-29,Humanitarian,Allocation,200000.0,0.0002
Belgium,2023-12-15,Humanitarian,Commitment,0.0,0.0
Belgium,2025-06-20,Humanitarian,Allocation,0.0,0.0
Belgium,,Humanitarian,Allocation,128240000.0,0.12824
Belgium,,Humanitarian,Allocation,250000.0,0.00025
Belgium,2025-01-01,Humanitarian,Allocation,150000000.0,0.15
Belgium,2026-02-27,Humanitarian,Allocation,80342.875,8.0342875e-05
Belgium,2022-02-26,Military,Allocation,76000000.0,0.076
Belgium,2022-02-26,Military,Allocation,0.0,0.0
Belgium,2022-02-26,Military,Allocation,0.0,0.0
Belgium,2022-02-26,Military,Allocation,0.0,0.0
Belgium,2022-02-26,Military,Allocation,0.0,0.0
Belgium,2022-02-26,Military,Allocation,0.0,0.0
Belgium,2022-02-26,Military,Allocation,0.0,0.0
Belgium,2022-02-26,Military,Allocation,0.0,0.0
Belgium,2022-03-22,Military,Allocation,11000000.0,0.011
Belgium,2022-03-22,Military,Allocation,0.0,0.0
Belgium,2022-03-22,Military,Allocation,0.0,0.0
Belgium,2022-03-22,Military,Allocation,0.0,0.0
Belgium,2022-03-22,Military,Allocation,0.0,0.0
Belgium,2022-03-22,Military,Allocation,0.0,0.0
Belgium,2022-03-22,Military,Allocation,0.0,0.0
Belgium,2022-05-06,Military,Allocation,2646400.0,0.0026464
Belgium,2022-05-06,Military,Allocation,0.0,0.0
Belgium,2022-07-15,Military,Allocation,10639008.0,0.010639008
Belgium,2022-07-15,Military,Allocation,0.0,0.0
Belgium,2022-08-25,Military,Allocation,8000000.0,0.008
Belgium,2022-08-25,Military,Allocation,0.0,0.0
Belgium,2022-08-25,Military,Allocation,0.0,0.0
Belgium,2022-08-25,Military,Allocation,0.0,0.0
Belgium,2022-09-16,Military,Allocation,1757052.4,0.0017570524
Belgium,2022-09-16,Military,Allocation,0.0,0.0
Belgium,2022-09-16,Military,Allocation,0.0,0.0
Belgium,2022-09-17,Military,Allocation,25004047.0,0.025004047
Belgium,2022-09-17,Military,Allocation,0.0,0.0
Belgium,2022-09-17,Military,Allocation,0.0,0.0
Belgium,2022-09-17,Military,Allocation,0.0,0.0
Belgium,2022-09-17,Military,Allocation,0.0,0.0
Belgium,2022-09-17,Military,Allocation,0.0,0.0
Belgium,2022-09-17,Military,Allocation,0.0,0.0
Belgium,2022-09-17,Military,Allocation,0.0,0.0
Belgium,2022-09-17,Military,Allocation,0.0,0.0
Belgium,2022-09-17,Military,Allocation,0.0,0.0
Belgium,2022-10-28,Military,Allocation,3235699.0,0.003235699
Belgium,2022-11-25,Military,Allocation,7285280.0,0.00728528
Belgium,2022-11-25,Military,Allocation,0.0,0.0
Belgium,2022-11-25,Military,Allocation,0.0,0.0
Belgium,2022-11-25,Military,Allocation,0.0,0.0
Belgium,2022-12-16,Military,Allocation,1444400.0,0.0014444
Belgium,2022-12-16,Military,Allocation,0.0,0.0
Belgium,2023-01-27,Military,Allocation,94039642.0,0.094039642
Belgium,2023-01-27,Military,Allocation,0.0,0.0
Belgium,2023-01-27,Military,Allocation,0.0,0.0
Belgium,2023-01-27,Military,Allocation,0.0,0.0
Belgium,2023-01-27,Military,Allocation,0.0,0.0
Belgium,2023-01-27,Military,Allocation,0.0,0.0
Belgium,2023-03-16,Military,Allocation,3448471.600000024,0.003448471600000024
Belgium,2023-05-12,Military,Allocation,60000000.0,0.06
Belgium,2023-06-16,Military,Allocation,1500000.0,0.0015
Belgium,2023-07-18,Military,Allocation,685016.5316659561,0.0006850165316659561
Belgium,2023-12-15,Military,Allocation,21000000.0,0.021
Belgium,2023-12-15,Military,Commitment,0.0,0.0
Belgium,2024-02-28,Military,Allocation,200000000.0,0.2
Belgium,2024-02-29,Military,Allocation,334000000.0,0.334
Belgium,2024-02-29,Military,Allocation,0.0,0.0
Belgium,2024-02-29,Military,Allocation,0.0,0.0
Belgium,2024-02-29,Military,Allocation,0.0,0.0
Belgium,2024-02-29,Military,Allocation,0.0,0.0
Belgium,2024-03-15,Military,Allocation,373100000.0,0.3731
Belgium,2024-03-15,Military,Allocation,38900000.0,0.0389
Belgium,2024-03-15,Military,Allocation,0.0,0.0
Belgium,2024-03-15,Military,Allocation,0.0,0.0
Belgium,2024-03-15,Military,Allocation,0.0,0.0
Belgium,2024-03-29,Military,Allocation,100000000.0,0.1
Belgium,2024-04-26,Military,Allocation,200000000.0,0.2
Belgium,2024-04-26,Military,Allocation,4300000.0,0.0043
Belgium,2023-12-15,Military,Commitment,0.0,0.0
Belgium,2025-04-08,Military,Commitment,0.0,0.0
Belgium,2025-05-18,Military,Allocation,703698313.0,0.703698313
Belgium,2025-05-18,Military,Allocation,0.0,0.0
Belgium,2025-05-18,Military,Allocation,0.0,0.0
Belgium,2025-05-18,Military,Allocation,0.0,0.0
Belgium,2025-05-18,Military,Allocation,0.0,0.0
Belgium,2025-05-18,Military,Allocation,0.0,0.0
Belgium,2025-05-18,Military,Allocation,0.0,0.0
Belgium,2025-05-18,Military,Allocation,0.0,0.0
Belgium,2025-05-18,Military,Allocation,0.0,0.0
Belgium,2025-05-18,Military,Allocation,0.0,0.0
Belgium,2025-05-18,Military,Allocation,0.0,0.0
Belgium,2025-05-18,Military,Allocation,0.0,0.0
Belgium,2025-07-16,Military,Allocation,140000000.0,0.14
Belgium,2025-06-26,Military,Allocation,156301687.06582862,0.15630168706582862
Belgium,2025-08-29,Military,Allocation,100000000.0,0.1
Belgium,,Military,Allocation,12000000.0,0.012
Belgium,,Military,Allocation,23000000.0,0.023
Belgium,,Military,Allocation,8000000.0,0.008
Belgium,2022-08-02,Financial,Allocation,3100000.0,0.0031
Belgium,2022-11-10,Financial,Allocation,4960000.0,0.00496
Belgium,2023-05-12,Financial,Allocation,6000000.0,0.006
Belgium,2023-05-12,Financial,Allocation,2000000.0,0.002
Belgium,2023-06-27,Financial,Allocation,1500000.0,0.0015
Belgium,2023-10-13,Financial,Allocation,1000000.0,0.001
Belgium,2023-12-15,Financial,Commitment,0.0,0.0
Belgium,2023-12-15,Financial,Allocation,10000000.0,0.01
Belgium,2024-03-29,Financial,Allocation,10000000.0,0.01
Belgium,2024-05-03,Financial,Allocation,10000000.0,0.01
Belgium,2023-12-15,Financial,Commitment,0.0,0.0
Bulgaria,2022-02-27,Humanitarian,Allocation,0.0,0.0
Bulgaria,2022-04-28,Humanitarian,Allocation,706000.0,0.000706
Bulgaria,2022-05-04,Humanitarian,Allocation,0.0,0.0
Bulgaria,2023-08-11,Humanitarian,Allocation,17895.49033643523,1.789549033643523e-05
Bulgaria,2023-08-23,Humanitarian,Allocation,48348.7309887447,4.83487309887447e-05
Bulgaria,2023-08-23,Humanitarian,Allocation,50202.26859675413,5.020226859675413e-05
Bulgaria,2023-08-23,Humanitarian,Allocation,46792.50033785033,4.679250033785033e-05
Bulgaria,2024-02-07,Humanitarian,Allocation,100000.0,0.0001
Bulgaria,2024-06-11,Humanitarian,Allocation,511299.72389814927,0.0005112997238981493
Bulgaria,2024-11-06,Humanitarian,Allocation,475007.1581961348,0.0004750071581961348
Bulgaria,2026-01-16,Humanitarian,Allocation,16304.0,1.6304e-05
Bulgaria,2026-02-24,Humanitarian,Allocation,0.0,0.0
Bulgaria,2022-04-07,Military,Allocation,3512424.838000351,0.003512424838000351
Bulgaria,2022-04-07,Military,Allocation,0.0,0.0
Bulgaria,2022-05-04,Military,Allocation,0.0,0.0
Bulgaria,2022-12-09,Military,Allocation,18887864.54702853,0.01888786454702853
Bulgaria,,Military,Allocation,211052927.70859072,0.21105292770859072
Bulgaria,,Military,Allocation,0.0,0.0
Bulgaria,,Military,Allocation,0.0,0.0
Bulgaria,2023-07-13,Military,Allocation,2782765.770537547,0.002782765770537547
Bulgaria,2024-09-03,Military,Allocation,0.0,0.0
Bulgaria,2024-12-03,Military,Allocation,0.0,0.0
Bulgaria,2026-02-12,Military,Allocation,0.0,0.0
Bulgaria,2024-04-10,Financial,Allocation,60000.0,6e-05
Canada,2022-02-14,Financial,Allocation,346687745.28157985,0.34668774528157986
Canada,2022-04-07,Financial,Allocation,732476464.374658,0.732476464374658
Canada,2022-05-20,Financial,Allocation,183981561.70239812,0.18398156170239813
Canada,2022-06-28,Financial,Allocation,147745206.67539707,0.14774520667539706
Canada,2022-08-23,Financial,Allocation,2943875.2102768,0.0029438752102768
Canada,2022-10-14,Financial,Allocation,36500000.0,0.0365
Canada,2022-10-28,Financial,Allocation,370993272.65532255,0.37099327265532256
Canada,2022-12-16,Financial,Allocation,81217817.55222268,0.08121781755222268
Canada,2023-04-11,Financial,Allocation,1622541305.3194566,1.6225413053194566
Canada,2024-02-24,Financial,Commitment,0.0,0.0
Canada,2024-04-17,Financial,Commitment,0.0,0.0
Canada,2024-03-21,Financial,Allocation,1358137450.3006573,1.3581374503006574
Canada,2024-06-16,Financial,Allocation,10440854.929744571,0.01044085492974457
Canada,2024-10-11,Financial,Allocation,266792716.558838,0.266792716558838
Canada,2024-10-25,Financial,Commitment,0.0,0.0
Canada,2025-02-28,Financial,Allocation,1678601523.4987426,1.6786015234987426
Canada,2025-06-18,Financial,Allocation,1459964332.1343288,1.4599643321343287
Canada,2025-07-11,Financial,Allocation,125141804.7080523,0.1251418047080523
Canada,2025-12-27,Financial,Commitment,0.0,0.0
Canada,2022-01-26,Humanitarian,Allocation,35008518.739559956,0.03500851873955996
Canada,2022-03-01,Humanitarian,Allocation,35843187.61259436,0.035843187612594356
Canada,2022-04-09,Humanitarian,Commitment,0.0,0.0
Canada,2022-05-19,Humanitarian,Allocation,1471852.493619185,0.0014718524936191849
Canada,2022-05-19,Humanitarian,Allocation,6623336.221286332,0.006623336221286333
Canada,2022-06-28,Humanitarian,Allocation,3693630.1668849266,0.0036936301668849267
Canada,2022-06-28,Humanitarian,Allocation,738726.0333769853,0.0007387260333769853
Canada,2022-06-28,Humanitarian,Allocation,1477452.0667539707,0.0014774520667539706
Canada,2022-06-28,Humanitarian,Allocation,2216178.100130956,0.002216178100130956
Canada,2022-06-28,Humanitarian,Allocation,2216178.100130956,0.002216178100130956
Canada,2022-06-28,Humanitarian,Allocation,1477452.0667539707,0.0014774520667539706
Canada,2022-06-28,Humanitarian,Allocation,5171082.233638898,0.005171082233638898
Canada,2022-06-28,Humanitarian,Allocation,18468150.834424634,0.018468150834424633
Canada,2022-06-28,Humanitarian,Allocation,16990698.76767066,0.01699069876767066
Canada,2022-06-28,Humanitarian,Allocation,1477452.0667539707,0.0014774520667539706
Canada,2022-06-28,Humanitarian,Allocation,11080890.50065478,0.01108089050065478
Canada,2022-06-28,Humanitarian,Allocation,55404452.5032739,0.055404452503273895
Canada,2022-06-28,Humanitarian,Allocation,38413753.735603236,0.03841375373560323
Canada,2022-06-28,Humanitarian,Allocation,7165642.523756757,0.007165642523756757
Canada,2022-11-25,Humanitarian,Allocation,7294865.078154532,0.0072948650781545325
Canada,2022-12-13,Humanitarian,Allocation,79979864.28261538,0.07997986428261537
Canada,2023-07-12,Humanitarian,Allocation,1847092.0516403937,0.0018470920516403936
Canada,2023-09-22,Humanitarian,Allocation,5740860.898578124,0.005740860898578124
Canada,2022-05-20,Humanitarian,Allocation,1471852.493619185,0.0014718524936191849
Canada,2024-02-24,Humanitarian,Allocation,51495326.186109,0.051495326186109
Canada,2024-02-24,Humanitarian,Allocation,10299065.2372218,0.010299065237221799
Canada,2024-02-24,Humanitarian,Allocation,6866043.4914812,0.0068660434914812
Canada,2024-02-24,Humanitarian,Allocation,6866043.4914812,0.0068660434914812
Canada,2024-02-24,Humanitarian,Allocation,2746417.3965924797,0.0027464173965924795
Canada,2024-02-24,Humanitarian,Allocation,6866043.4914812,0.0068660434914812
Canada,2024-02-24,Humanitarian,Allocation,3433021.7457406,0.0034330217457406
Canada,2024-02-24,Humanitarian,Allocation,2746417.3965924797,0.0027464173965924795
Canada,2024-02-24,Humanitarian,Allocation,2403115.2220184198,0.0024031152220184196
Canada,2024-02-24,Humanitarian,Allocation,2746417.3965924797,0.0027464173965924795
Canada,2024-02-24,Humanitarian,Allocation,2746417.3965924797,0.0027464173965924795
Canada,2024-02-24,Humanitarian,Allocation,1716510.8728703,0.0017165108728703
Canada,2024-02-24,Humanitarian,Allocation,1647850.437955488,0.001647850437955488
Canada,2024-02-24,Humanitarian,Allocation,1373208.6982962398,0.0013732086982962397
Canada,2024-02-24,Humanitarian,Allocation,1029906.5237221799,0.00102990652372218
Canada,2024-02-24,Humanitarian,Allocation,638542.0447077516,0.0006385420447077516
Canada,2024-02-24,Humanitarian,Allocation,514953.26186108997,0.00051495326186109
Canada,2024-06-16,Humanitarian,Allocation,10169663.892608348,0.010169663892608349
Canada,2024-06-16,Humanitarian,Allocation,13559551.85681113,0.01355955185681113
Canada,2024-06-16,Humanitarian,Allocation,1355955.185681113,0.0013559551856811131
Canada,2024-08-23,Humanitarian,Allocation,6644819.306220457,0.006644819306220457
Canada,2024-08-23,Humanitarian,Allocation,3787547.0045456607,0.0037875470045456608
Canada,2025-02-16,Humanitarian,Allocation,10071609.140992455,0.010071609140992456
Canada,2025-02-16,Humanitarian,Allocation,1477169.3406788935,0.0014771693406788935
Canada,2025-03-17,Humanitarian,Allocation,32220350.373295777,0.03222035037329578
Canada,2025-06-17,Humanitarian,Allocation,444336.9706495784,0.0004443369706495784
Canada,2025-06-17,Humanitarian,Allocation,7426775.080857238,0.007426775080857238
Canada,2025-08-24,Humanitarian,Allocation,7940485.652261594,0.007940485652261594
Canada,2025-08-24,Humanitarian,Allocation,3113915.9420633703,0.00311391594206337
Canada,2025-08-24,Humanitarian,Allocation,1868349.565238022,0.001868349565238022
Canada,2025-08-24,Humanitarian,Allocation,1556957.9710316851,0.001556957971031685
Canada,2025-08-24,Humanitarian,Allocation,124556.63768253481,0.00012455663768253482
Canada,2025-08-24,Humanitarian,Allocation,2179741.159444359,0.002179741159444359
Canada,2025-08-24,Humanitarian,Allocation,934174.782619011,0.000934174782619011
Canada,2025-08-24,Humanitarian,Allocation,186834.95652380222,0.00018683495652380223
Canada,2025-08-24,Humanitarian,Allocation,1245566.376825348,0.001245566376825348
Canada,2025-08-24,Humanitarian,Allocation,294576.4481191948,0.0002945764481191948
Canada,2025-08-24,Humanitarian,Allocation,24911.32753650696,2.491132753650696e-05
Canada,2025-09-24,Humanitarian,Allocation,1848827.5352047577,0.0018488275352047576
Canada,2026-02-24,Humanitarian,Allocation,12391228.249522164,0.012391228249522164
Canada,2022-01-26,Military,Allocation,76785351.10210152,0.07678535110210152
Canada,2022-01-26,Military,Allocation,76785351.10210152,0.07678535110210152
Canada,2022-01-26,Military,Allocation,76785351.10210152,0.07678535110210152
Canada,2022-02-04,Military,Allocation,2080126.471689479,0.002080126471689479
Canada,2022-02-04,Military,Allocation,2080126.471689479,0.002080126471689479
Canada,2022-02-04,Military,Allocation,0.0,0.0
Canada,2022-02-04,Military,Allocation,0.0,0.0
Canada,2022-02-04,Military,Allocation,2080126.471689479,0.002080126471689479
Canada,2022-02-04,Military,Allocation,0.0,0.0
Canada,2022-02-14,Military,Allocation,6933754.905631596,0.006933754905631596
Canada,2022-02-14,Military,Allocation,6933754.905631596,0.006933754905631596
Canada,2022-02-14,Military,Allocation,0.0,0.0
Canada,2022-02-14,Military,Allocation,0.0,0.0
Canada,2022-02-14,Military,Allocation,0.0,0.0
Canada,2022-02-14,Military,Allocation,0.0,0.0
Canada,2022-02-14,Military,Allocation,0.0,0.0
Canada,2022-02-14,Military,Allocation,0.0,0.0
Canada,2022-02-14,Military,Allocation,0.0,0.0
Canada,2022-02-14,Military,Allocation,0.0,0.0
Canada,2022-02-14,Military,Allocation,0.0,0.0
Canada,2022-02-14,Military,Allocation,0.0,0.0
Canada,2022-02-27,Military,Allocation,8320505.886757916,0.008320505886757916
Canada,2022-02-27,Military,Allocation,0.0,0.0
Canada,2022-02-27,Military,Allocation,0.0,0.0
Canada,2022-02-28,Military,Allocation,8320505.886757916,0.008320505886757916
Canada,2022-02-28,Military,Allocation,0.0,0.0
Canada,2022-03-01,Military,Allocation,7168637.522518871,0.007168637522518871
Canada,2022-03-03,Military,Allocation,5018046.26576321,0.00501804626576321
Canada,2022-03-03,Military,Allocation,0.0,0.0
Canada,2022-03-03,Military,Allocation,716863.7522518871,0.0007168637522518871
Canada,2022-03-09,Military,Commitment,0.0,0.0
Canada,2022-04-07,Military,Commitment,0.0,0.0
Canada,2022-04-22,Military,Allocation,20732549.767459966,0.020732549767459967
Canada,2022-04-22,Military,Allocation,0.0,0.0
Canada,2022-04-22,Military,Allocation,8195657.955334153,0.008195657955334152
